Price,Address,Status,Type,Style,Age,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Air Conditioning,Fireplace,Handicap Equipped,Furnished,Laundry,Pets,Stories,Basement,Elevator,Energy Certificate,Heating,Green PIS,Exterior,Private Entrance,Central A/C Included,Garage,Cross Street,Water Included,Heating Included,Hydro Included,Municipality_District,Building Insurance Included,Bedroom Plus,Room Plus,Size,Age_cabecalho,Walk Score,Added
"$2,900",1508 - 763 Bay Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,15,None,Y,N,Gas,N,Concrete,Y,Y,1.0,Bay/College,Y,Y,Y,Toronto C01,Y,0,0,500-599 sqft,No Data,99,"Jul 4, 2023 (1 hour ago)"
"$2,500",79 - 740 Kennedy Road,Lease,Condo Townhouse,2-Storey,Ausente,Toronto,Ionview,2,2,1,8,Y,None,Central Air,N,Ausente,Y,Ensuite,N,1,Finished,N,N,Gas,Ausente,Alum Siding,N,Ausente,0.0,Kennedy Rd & Eglinton Ave E,Y,Ausente,Ausente,Toronto E04,Ausente,1,0,1000-1199 sqft,No Data,84,"Jul 4, 2023 (1 hour ago)"
"$3,800",1207 - 15 Queens Quay E,Lease,Condo Apt,Apartment,0-5,Toronto,Waterfront Communities C8,2,2,1,6,N,Terr,Central Air,N,Ausente,N,Ensuite,Restrict,12,None,Y,N,Gas,Ausente,Concrete,N,Y,1.0,Yonge/Queens Quay,Ausente,Y,Ausente,Toronto C08,Y,0,0,900-999 sqft,0-5 years,96,"Jul 4, 2023 (1 hour ago)"
"$2,700",2107 - 23 Sheppard Avenue E,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale East,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,N,21,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Yonge & Sheppard,Ausente,Ausente,Ausente,Toronto C14,Ausente,1,0,500-599 sqft,No Data,76,"Jul 4, 2023 (1 hour ago)"
"$689,900",915 - 633 Bay Street,Sale,Condo Apt,Apartment,31-50,Toronto,Bay Street Corridor,1,2,1,4,N,None,Central Air,N,N,Ausente,Ausente,Restrict,9,None,Y,N,Gas,N,Brick,Ausente,Y,1.0,Bay & Dundas,Y,Y,Y,Toronto C01,Y,1,0,900-999 sqft,31-50 years,99,"Jun 24, 2023 (10 days ago)"
"$2,750",2308 - 33 Shore Breeze Drive,Lease,Condo Apt,Apartment,Ausente,Toronto,Mimico,1,1,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,23,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Lakeshore / Parklawn,Ausente,Y,Ausente,Toronto W06,Y,1,0,500-599 sqft,No Data,59,"Jul 4, 2023 (2 hours ago)"
"$3,750",3102 - 1 Scott Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C8,2,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,N,31,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,The Esplanade/Scott St,Y,Y,Ausente,Toronto C08,Y,1,0,900-999 sqft,No Data,99,"Jul 4, 2023 (2 hours ago)"
"$2,350",1210 - 49 East Liberty Street,Lease,Condo Apt,Apartment,0-5,Toronto,Niagara,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,N,12,None,Y,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,King/Strachan,Ausente,Ausente,Ausente,Toronto C01,Y,0,0,0-499 sqft,0-5 years,93,"Jul 4, 2023 (2 hours ago)"
"$2,900",3512 - 386 Yonge Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,1,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,32,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,Yonge/Gerrard,Ausente,Ausente,Ausente,Toronto C01,Y,1,0,600-699 sqft,No Data,99,"Jul 4, 2023 (2 hours ago)"
"$2,350",1014 - 160 Flemington Road,Lease,Condo Apt,Apartment,0-5,Toronto,Yorkdale-Glen Park,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,N,10,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Allen Rd/Lawrence St W,Y,Y,Ausente,Toronto W04,Y,0,0,0-499 sqft,0-5 years,50,"Jul 4, 2023 (2 hours ago)"
"$2,400",1601 - 2220 Lakeshore Boulevard W,Lease,Condo Apt,Apartment,6-10,Toronto,Mimico,1,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,16,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Lakeshore / Parklawn,Y,Y,Ausente,Toronto W06,Y,0,0,500-599 sqft,6-10 years,69,"Jul 4, 2023 (2 hours ago)"
"$2,200",2212 - 460 Adelaide Street E,Lease,Condo Apt,Apartment,Ausente,Toronto,Moss Park,0,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,N,08,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,0.0,Adelaide/ Sherbourne,Ausente,Y,Ausente,Toronto C08,Y,0,0,600-699 sqft,No Data,99,"Jul 4, 2023 (2 hours ago)"
"$2,350",2107 - 77 Mutual Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,21,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,0.0,Dundas/Mutual,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,0-499 sqft,0-5 years,100,"Jul 4, 2023 (2 hours ago)"
"$3,199",720 - 505 Richmond Street W,Lease,Condo Apt,Apartment,0-5,Toronto,Waterfront Communities C1,1,1,1,4,Y,Open,Central Air,N,Ausente,N,Ensuite,Restrict,7,None,Ausente,N,Gas,Ausente,Brick,N,Ausente,0.0,Richmond St W And Spadina,Ausente,Ausente,Ausente,Toronto C01,Ausente,0,0,600-699 sqft,0-5 years,100,"Jul 4, 2023 (2 hours ago)"
"$3,000",2811 - 181 Dundas Street E,Lease,Condo Apt,Apartment,Ausente,Toronto,Church-Yonge Corridor,2,1,1,5,N,Jlte,Central Air,N,Ausente,N,Ensuite,Restrict,25,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,0.0,Dundas/Jarvis,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,600-699 sqft,No Data,99,"Jul 4, 2023 (2 hours ago)"
"$2,100",307 - 160 Flemington Road,Lease,Condo Apt,Apartment,0-5,Toronto,Yorkdale-Glen Park,0,1,1,3,N,Terr,Central Air,N,Ausente,N,Ensuite,N,03,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Allen/Rance,Y,Ausente,Ausente,Toronto W04,Y,0,0,0-499 sqft,0-5 years,50,"Jul 4, 2023 (2 hours ago)"
"$2,300",413 - 251 Jarvis Street,Lease,Condo Apt,Bachelor/Studio,0-5,Toronto,Church-Yonge Corridor,0,1,0,3,N,Open,Central Air,N,Ausente,Y,In Area,Restrict,4,None,Y,Ausente,Gas,Ausente,Concrete,N,Ausente,0.0,Dundas/Jarvis,Ausente,Ausente,Ausente,Toronto C08,Ausente,0,0,0-499 sqft,0-5 years,99,"Jul 4, 2023 (2 hours ago)"
"$2,650",609 - 55 Bloor Street E,Lease,Condo Apt,Apartment,Ausente,Toronto,Church-Yonge Corridor,1,1,1,5,N,None,Central Air,N,Ausente,Part,Ensuite,Restrict,5,None,Ausente,Ausente,Gas,Ausente,Stone,Y,Y,0.0,Yonge / Bloor,Y,Y,Y,Toronto C08,Y,1,0,600-699 sqft,No Data,96,"Jul 4, 2023 (2 hours ago)"
"$3,800",1509 - 203 College Street,Lease,Condo Apt,Apartment,0-5,Toronto,Kensington-Chinatown,1,2,1,6,N,None,Central Air,N,Ausente,N,Ensuite,N,15,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,College St / St. George,Ausente,Ausente,Ausente,Toronto C01,Y,1,0,500-599 sqft,0-5 years,95,"Jul 4, 2023 (3 hours ago)"
"$4,200",80 John Street,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,2,2,Ausente,Ausente,Ausente,Ausente,Ausente,False,Ausente,Ausente,Ausente,Ausente,Ausente,None,Ausente,Ausente,Forced air,Ausente,Concrete,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,0,0,1001 sqft,Ausente,99,"Jul 4, 2023 (3 hours ago)"
"$2,650",1013 - 69 Lynn Williams Street,Lease,Condo Apt,Apartment,6-10,Toronto,Niagara,1,1,1,3,N,Open,Central Air,N,Y,N,Ensuite,Restrict,10,None,Y,N,Gas,N,Brick,N,Y,1.0,Lynn Williams /Western Battery,Y,Y,Ausente,Toronto C01,Y,0,0,600-699 sqft,6-10 years,95,"Jul 4, 2023 (3 hours ago)"
"$7,499",Th114 - 39 Queens Quay E,Lease,Condo Townhouse,2-Storey,Ausente,Toronto,Waterfront Communities C1,2,3,1,6,Y,Terr,Central Air,N,Ausente,N,Ensuite,Restrict,1,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Ausente,1.0,Yonge/Queens Quay,Ausente,Ausente,Ausente,Toronto C01,Y,1,0,1800-1999 sqft,No Data,92,"Jul 4, 2023 (3 hours ago)"
"$2,700",461 - 209 Fort York Boulevard,Lease,Condo Apt,Apartment,Ausente,Toronto,Niagara,1,1,1,4,N,Encl,Central Air,N,Ausente,N,Ensuite,N,4,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Lakeshore & Fort York,Y,Y,Ausente,Toronto C01,Y,1,0,600-699 sqft,No Data,85,"Jul 4, 2023 (3 hours ago)"
"$3,700",Th48 - 30 Ed Clark Gardens,Lease,Condo Townhouse,3-Storey,New,Toronto,Weston-Pellam Park,3,2,1,7,N,Terr,Central Air,N,N,N,Ensuite,Restrict,01,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Ausente,2.0,St Claire Rd W & Old Weston Rd,Ausente,Ausente,Ausente,Toronto W03,Ausente,0,0,1000-1199 sqft,New,88,"Jul 4, 2023 (3 hours ago)"
"$3,300",2102 - 35 Finch Avenue E,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale East,2,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,N,18,None,Y,N,Gas,N,Brick,N,Ausente,1.0,Yonge/ Finch,Y,Ausente,Ausente,Toronto C14,Ausente,0,0,1000-1199 sqft,No Data,56,"Jul 4, 2023 (3 hours ago)"
"$2,650",3506 - 501 Yonge Street,Lease,Condo Apt,Apartment,New,Toronto,Church-Yonge Corridor,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,35,None,Ausente,N,Gas,N,Concrete,N,Y,0.0,Yonge/Calton,Ausente,Y,Ausente,Toronto C08,Y,0,0,0-499 sqft,New,99,"Jul 4, 2023 (3 hours ago)"
"$2,750",414 - 260 Seneca Hill Drive,Lease,Condo Apt,Apartment,Ausente,Toronto,Don Valley Village,2,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,04,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,1.0,Don Mills/Finch,Y,Y,Y,Toronto C15,Y,0,0,900-999 sqft,No Data,24,"Jul 4, 2023 (3 hours ago)"
"$2,950",1604 - 10 Muirhead Road,Lease,Condo Apt,Apartment,51-99,Toronto,Pleasant View,2,1,1,7,N,Open,Central Air,N,N,N,Ensuite,Restrict,15,None,Y,N,Gas,N,Brick,Y,Ausente,1.0,Sheppard/Hwy404,Ausente,Ausente,Ausente,Toronto C15,Ausente,0,0,800-899 sqft,51-99 years,42,"Jul 4, 2023 (3 hours ago)"
"$2,450",1107 - 39 Annie Craig Drive,Lease,Condo Apt,Apartment,0-5,Toronto,Mimico,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,11,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Lakeshore/ Parklawn,Y,Y,Ausente,Toronto W06,Y,0,0,500-599 sqft,0-5 years,62,"Jul 4, 2023 (4 hours ago)"
"$3,499",405 - 65 Annie Craig Drive E,Lease,Condo Apt,Apartment,0-5,Toronto,Mimico,1,2,1,7,Y,Open,Central Air,N,Ausente,N,Ensuite,N,4,None,Y,N,Electric,Ausente,Concrete,N,Y,1.0,Annie Craig/Slivermoon,Y,Y,Y,Toronto W06,Y,0,0,600-699 sqft,0-5 years,59,"Jul 4, 2023 (4 hours ago)"
"$3,750",903 - 2067 Lakeshore Boulevard W,Lease,Condo Apt,Apartment,Ausente,Toronto,Mimico,2,2,1,5,N,Open,Central Air,N,N,N,Ensuite,Restrict,9,None,Y,N,Gas,N,Concrete,N,Y,1.0,Park Lawn / Lake Shore,Y,Y,Ausente,Toronto W06,Y,0,0,900-999 sqft,No Data,62,"Jul 4, 2023 (4 hours ago)"
"$3,000",304 - 45 Baseball Place,Lease,Condo Apt,Apartment,New,Toronto,South Riverdale,2,2,1,5,Y,Open,Central Air,N,Ausente,N,Ensuite,Restrict,03,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,1.0,Queen/ Broadview,Ausente,Ausente,Ausente,Toronto E01,Ausente,0,0,600-699 sqft,New,97,"Jul 4, 2023 (4 hours ago)"
"$2,600",2904 - 8 York Street,Lease,Comm Element Condo,Apartment,16-30,Toronto,Waterfront Communities C1,1,1,1,4,N,Open,Central Air,N,Ausente,Y,Ensuite,Restrict,29,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,1.0,York & Queens Quay W,Y,Y,Ausente,Toronto C01,Y,0,0,500-599 sqft,16-30 years,95,"Jul 4, 2023 (4 hours ago)"
"$2,550",312 - 21 Overlea Boulevard,Lease,Co-Op Apt,Apartment,Ausente,Toronto,Thorncliffe Park,2,1,1,5,N,None,Central Air,N,Ausente,N,Ensuite,N,3,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Ausente,1.0,Overlea/Millwood/Don Mills/Dvp,Ausente,Ausente,Ausente,Toronto C11,Ausente,0,0,800-899 sqft,No Data,73,"Jul 4, 2023 (4 hours ago)"
"$2,300",605 - 39 Annie Craig Drive,Lease,Condo Apt,Apartment,6-10,Toronto,Mimico,1,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,6,None,Ausente,Ausente,Other,Ausente,Brick,N,Y,1.0,Lakesher Blvd W+Silver Moon Dr,Y,Y,Ausente,Toronto W06,Y,0,0,500-599 sqft,6-10 years,62,"Jul 4, 2023 (4 hours ago)"
"$3,300",802 - 20 Shore Breeze Drive,Lease,Condo Apt,Apartment,Ausente,Toronto,Mimico,2,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,9,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Lakeshore Blvd W/Parklawn,Ausente,Y,Ausente,Toronto W06,Y,0,0,700-799 sqft,No Data,66,"Jul 4, 2023 (4 hours ago)"
"$3,650",509 - 430 Roncesvalles Avenue,Lease,Condo Apt,Apartment,Ausente,Toronto,High Park-Swansea,2,2,1,7,Y,Open,Central Air,N,N,N,Ensuite,Restrict,5,None,Ausente,N,Electric,N,Brick,Y,Y,1.0,Roncesvalles & Howard Park,Ausente,Ausente,Ausente,Toronto W01,Y,1,0,700-799 sqft,No Data,90,"Jul 4, 2023 (4 hours ago)"
"$2,500",413 - 293 The Kingsway N/a,Lease,Condo Apt,Apartment,New,Toronto,Edenbridge-Humber Valley,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,4,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Ausente,0.0,Royal York/Anglesey Blvd,Ausente,Ausente,Ausente,Toronto W08,Y,1,0,600-699 sqft,New,25,"Jul 4, 2023 (4 hours ago)"
"$3,400",614 - 150 Logan Avenue,Lease,Condo Apt,Apartment,New,Toronto,South Riverdale,2,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,6,None,Y,Ausente,Other,Ausente,Brick Front,Y,Ausente,1.0,Logan & Eastern,Ausente,Ausente,Ausente,Toronto E01,Ausente,1,0,800-899 sqft,New,92,"Jul 4, 2023 (4 hours ago)"
"$5,900",3002 - 33 Helendale Avenue,Lease,Condo Apt,Apartment,0-5,Toronto,Yonge-Eglinton,3,3,1,7,N,Terr,Central Air,N,Ausente,N,Ensuite,N,30,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Yonge/Eglinton,Y,Y,Ausente,Toronto C03,Y,0,0,1400-1599 sqft,0-5 years,90,"Jul 4, 2023 (4 hours ago)"
"$2,700",2812 - 60 Shuter Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,1,1,1,4,N,None,Central Air,N,N,N,Ensuite,N,28,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,Church / Shuter,Ausente,Ausente,Ausente,Toronto C08,Y,1,0,500-599 sqft,0-5 years,100,"Jul 4, 2023 (4 hours ago)"
"$5,950",Th07 - 33 Frederick Todd Way,Lease,Condo Townhouse,2-Storey,New,Toronto,Thorncliffe Park,2,3,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,01,None,Ausente,Ausente,Gas,Ausente,Brick Front,Y,Ausente,2.0,Eglinton Ave E & Bayview Ave,Ausente,Ausente,Ausente,Toronto C11,Y,0,0,1400-1599 sqft,New,67,"Jul 4, 2023 (4 hours ago)"
"$3,998",Lph4 - 75 St Nicholas Street,Lease,Condo Apt,Apartment,0-5,Toronto,Bay Street Corridor,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,34,None,Ausente,Ausente,Gas,N,Concrete,Y,Y,1.0,Yonge/Bloor/Bay,Y,Y,Ausente,Toronto C01,Y,0,0,700-799 sqft,0-5 years,98,"Jul 4, 2023 (4 hours ago)"
"$2,200",302 - 3069 Lake Shore Boulevard W,Lease,Condo Apt,Apartment,11-15,Toronto,New Toronto,1,1,1,4,N,Jlte,Central Air,N,N,N,Ensuite,Restrict,3,None,N,Ausente,Gas,Ausente,Brick,N,Ausente,1.0,Lake Shore Blvd W / Islington,Y,Ausente,Ausente,Toronto W06,Y,0,0,800-899 sqft,11-15 years,38,"Jul 4, 2023 (4 hours ago)"
"$2,200",301 - 400 Mclevin Avenue,Lease,Comm Element Condo,Apartment,16-30,Toronto,Malvern,1,1,1,2,N,Open,Central Air,N,N,N,Ensuite,Restrict,3,None,Y,N,Gas,N,Other,Y,Ausente,1.0,Neilson And Mclevin,Ausente,Ausente,Ausente,Toronto E11,Ausente,0,0,800-899 sqft,16-30 years,30,"Jul 4, 2023 (4 hours ago)"
"$2,500",912 - 11 Wellesley Street W,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,0,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,N,9,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Yonge & Wellesley,Ausente,Y,Ausente,Toronto C01,Y,0,0,0-499 sqft,No Data,97,"Jul 4, 2023 (4 hours ago)"
"$X,XXX",1002 - 55 Ontario Street,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Br,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,0,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,Ausente,0,0,500-599 sqft,No Data,–,"Jul 4, 2023 (4 hours ago)"
"$3,450",1403 - 61 Town Centre Court,Lease,Condo Apt,Apartment,Ausente,Toronto,Bendale,2,2,1,5,N,Open,Central Air,N,N,Y,Ensuite,Restrict,14,None,Y,N,Gas,Ausente,Concrete,Y,Y,1.0,Mccowan/401,Y,Y,Y,Toronto E09,Y,0,0,900-999 sqft,No Data,68,"Jul 4, 2023 (5 hours ago)"
"$3,200",602 - 44 Gerrard Street W,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,2,1,1,8,N,None,Central Air,N,Ausente,N,Ensuite,Restrict,6,None,Y,Ausente,Gas,N,Brick,N,Y,1.0,Bay/College/Yonge/Gerrard West,Y,Y,Y,Toronto C01,Y,1,0,900-999 sqft,No Data,98,"Jul 4, 2023 (5 hours ago)"
"$2,500",3322 - 19 Western Battery Road,Lease,Condo Apt,Apartment,0-5,Toronto,Niagara,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,33,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Strachan Ave/ King St W,Ausente,Ausente,Ausente,Toronto C01,Y,0,0,500-599 sqft,0-5 years,93,"Jul 4, 2023 (5 hours ago)"
"$2,800",201 - 2 Church Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Church-Yonge Corridor,1,2,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,N,02,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,1.0,The Esplanade / Front St,Ausente,Ausente,Ausente,Toronto C08,Y,1,0,600-699 sqft,No Data,97,"Jul 4, 2023 (5 hours ago)"
"$5,395",1025 - 637 Lake Shore Boulevard W,Lease,Condo Apt,Loft,Ausente,Toronto,Waterfront Communities C1,2,2,1,7,Y,Terr,Central Air,N,Ausente,N,Ensuite,N,8,None,Y,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Lake Shore & Bathurst,Y,Y,Ausente,Toronto C01,Y,0,0,1200-1399 sqft,No Data,82,"Jul 4, 2023 (5 hours ago)"
"$3,150",1629 - 5 Mabelle Avenue,Lease,Condo Apt,Apartment,0-5,Toronto,Islington-City Centre West,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,16,None,Y,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Islington Ave & Bloor St W,Ausente,Ausente,Ausente,Toronto W08,Y,0,0,700-799 sqft,0-5 years,55,"Jul 4, 2023 (5 hours ago)"
"$2,850",2812 - 1 Bloor Street E,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,N,28,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Bloor / Yonge,Y,Y,Ausente,Toronto C08,Y,1,0,600-699 sqft,0-5 years,100,"Jul 4, 2023 (5 hours ago)"
"$3,100",714 - 25 The Esplanade N/a,Lease,Condo Apt,Multi-Level,Ausente,Toronto,Waterfront Communities C8,2,1,1,3,Y,None,Central Air,N,N,N,Ensuite,Restrict,6,None,Ausente,N,Electric,N,Brick,Y,Y,0.0,Yonge/Front,Y,Y,Y,Toronto C08,Y,0,0,1000-1199 sqft,No Data,98,"Jul 4, 2023 (5 hours ago)"
"$2,550",717 - 161 Roehampton Avenue,Lease,Condo Apt,Apartment,Ausente,Toronto,Mount Pleasant West,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,6,None,Y,Ausente,Gas,Ausente,Brick,N,Y,0.0,Yonge And Eglinton,Ausente,Ausente,Ausente,Toronto C10,Y,1,0,500-599 sqft,No Data,89,"Jul 4, 2023 (5 hours ago)"
"$4,250",2607 - 955 Bay Street,Lease,Condo Apt,Apartment,0-5,Toronto,Bay Street Corridor,2,2,1,5,Y,Open,Central Air,Y,Ausente,Y,Ensuite,Restrict,26,None,Y,Ausente,Gas,Ausente,Brick,Y,Y,1.0,Bay & Wellesley,Y,Y,Ausente,Toronto C01,Y,0,0,700-799 sqft,0-5 years,97,"Jul 4, 2023 (5 hours ago)"
"$2,450",220 - 801 King Street W,Lease,Condo Apt,Apartment,Ausente,Toronto,Niagara,1,1,1,5,N,None,Central Air,N,Ausente,N,Ensuite,Restrict,2,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,0.0,King/Niagara,Y,Y,Y,Toronto C01,Y,1,0,600-699 sqft,No Data,94,"Jul 4, 2023 (5 hours ago)"
"$2,250",4312 - 197 Yonge Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,0,1,1,3,N,Open,Central Air,N,N,N,Ensuite,N,43,None,Y,N,Gas,N,Concrete,N,Ausente,0.0,Queen & Yonge,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,0-499 sqft,0-5 years,100,"Jul 4, 2023 (5 hours ago)"
"$2,550",903 - 39 Annie Craig Drive,Lease,Condo Apt,Apartment,0-5,Toronto,Mimico,1,1,1,4,N,Encl,Central Air,N,Ausente,N,Ensuite,N,9,None,Ausente,Ausente,Gas,Ausente,Alum Siding,Y,Y,1.0,Lake Shore/Parklawn,Y,Y,Ausente,Toronto W06,Y,1,0,500-599 sqft,0-5 years,62,"Jul 4, 2023 (5 hours ago)"
"$2,250",Lph13 - 195 Redpath Avenue,Lease,Condo Apt,Apartment,0-5,Toronto,Mount Pleasant West,1,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,36,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,0.0,Mt.Pleasant/Broadway/Redpath,Ausente,Ausente,Ausente,Toronto C10,Y,0,0,0-499 sqft,0-5 years,86,"Jul 4, 2023 (5 hours ago)"
"$2,650",2112 - 77 Shuter Street,Lease,Condo Apt,Apartment,New,Toronto,Church-Yonge Corridor,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,18,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Church St And Shuter St,Y,Ausente,Ausente,Toronto C08,Y,1,0,500-599 sqft,New,100,"Jul 4, 2023 (5 hours ago)"
"$3,350",2108 - 15 Queens Quay E,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C8,2,2,1,5,N,Terr,Central Air,N,Ausente,N,Ensuite,Restrict,21,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Ausente,1.0,Yonge & Queenws Quay,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,700-799 sqft,No Data,96,"Jul 4, 2023 (5 hours ago)"
"$2,550",701 - 30 Samuel Wood Way,Lease,Condo Apt,Apartment,New,Toronto,Islington-City Centre West,1,1,1,4,N,Encl,Central Air,N,Ausente,N,Ensuite,Restrict,7,Apartment,Ausente,N,Gas,N,Brick,N,Ausente,1.0,Dundas St W And Kipling Ave,Ausente,Ausente,Ausente,Toronto W08,Y,1,0,500-599 sqft,New,32,"Jul 4, 2023 (6 hours ago)"
"$3,900",4905 - 7 Grenville Street,Lease,Condo Apt,Apartment,0-5,Toronto,Bay Street Corridor,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,45,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Yonge/College,Y,Y,Ausente,Toronto C01,Y,0,0,600-699 sqft,0-5 years,99,"Jul 4, 2023 (6 hours ago)"
"$2,400",712 - 251 Manitoba Street W,Lease,Condo Apt,Apartment,New,Toronto,Mimico,1,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,07,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,1.0,Park Lawn & Region Rd,Ausente,Ausente,Ausente,Toronto W06,Y,0,0,0-499 sqft,New,46,"Jul 4, 2023 (6 hours ago)"
"$3,600",1706 - 9 Bogert Avenue,Lease,Condo Apt,Apartment,0-5,Toronto,Lansing-Westgate,2,2,1,5,N,Open,Central Air,N,Ausente,Y,Ensuite,N,17,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Yonge/ Sheppard,Y,Y,Ausente,Toronto C07,Y,1,0,800-899 sqft,0-5 years,79,"Jul 4, 2023 (6 hours ago)"
