Price,Address,Status,Type,Style,Age,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Air Conditioning,Fireplace,Handicap Equipped,Furnished,Laundry,Pets,Stories,Basement,Elevator,Energy Certificate,Heating,Green PIS,Exterior,Private Entrance,Central A/C Included,Garage,Cross Street,Water Included,Heating Included,Hydro Included,Municipality_District,Building Insurance Included,Bedroom Plus,Room Plus,Size,Age_cabecalho,Walk Score,Added
"$2,850",1111 - 125 Village Green Square,Lease,Condo Apt,Apartment,Ausente,Toronto,Agincourt South-Malvern West,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,11,None,Ausente,Ausente,Gas,Ausente,Brick,N,Ausente,1.0,Kennedy & Hwy 401,Y,Ausente,Ausente,Toronto E07,Y,0,0,700-799 sqft,No Data,47,"Jul 1, 2023 (48 mins ago)"
"$3,475",3309 - 19 Grand Trunk Crescent,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C1,2,2,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,29,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Lower Simcoe And Lakeshore,Y,Y,Ausente,Toronto C01,Y,0,0,700-799 sqft,No Data,96,"Jul 1, 2023 (48 mins ago)"
"$2,500",3815 - 85 Wood Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Church-Yonge Corridor,1,1,1,1,N,None,Central Air,N,Ausente,N,Ensuite,Restrict,32,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,Church/Carlton,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,0-499 sqft,No Data,99,"Jul 1, 2023 (1 hour ago)"
"$2,600",2009 - 30 Meadowglen Place,Lease,Comm Element Condo,Apartment,Ausente,Toronto,Woburn,1,2,1,5,Y,Encl,Central Air,N,Ausente,N,Ensuite,N,20,None,Ausente,Ausente,Gas,Ausente,Brick,N,Ausente,1.0,Markham & Ellesmere,Ausente,Ausente,Ausente,Toronto E09,Ausente,0,0,700-799 sqft,No Data,41,"Jul 1, 2023 (1 hour ago)"
"$3,400",1511 - 15 Greenview Avenue,Lease,Condo Apt,Apartment,Ausente,Toronto,Newtonbrook West,2,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,N,15,None,Y,Ausente,Gas,Ausente,Brick,N,Y,1.0,Yonge And Finch,Y,Y,Ausente,Toronto C07,Y,0,0,700-799 sqft,No Data,58,"Jul 1, 2023 (1 hour ago)"
"$3,400",3309 - 121 Mcmahon Drive,Lease,Condo Apt,Apartment,Ausente,Toronto,Bayview Village,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,29,None,Ausente,N,Gas,Ausente,Concrete,N,Y,1.0,Leslie/Sheppard,Y,Y,Ausente,Toronto C15,Y,1,0,900-999 sqft,No Data,38,"Jul 1, 2023 (1 hour ago)"
"$3,100",606 - 77 Shuter Street,Lease,Condo Apt,Apartment,New,Toronto,Church-Yonge Corridor,2,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,N,6,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Yonge And Queen,Ausente,Y,Ausente,Toronto C08,Y,0,0,700-799 sqft,New,100,"Jul 1, 2023 (2 hours ago)"
"$3,600",5204 - 88 Harbour Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C1,2,2,1,7,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,52,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Harbour St. / York St.,Y,Y,Ausente,Toronto C01,Y,0,0,700-799 sqft,No Data,97,"Jul 1, 2023 (2 hours ago)"
"$2,400",1203 - 3091 Dufferin Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Yorkdale-Glen Park,1,1,1,4,Y,Open,Central Air,N,Ausente,N,Ensuite,Restrict,12,None,Ausente,N,Gas,N,Concrete,N,Y,1.0,Dufferin And Lawrence,Y,Y,Ausente,Toronto W04,Y,0,0,500-599 sqft,No Data,46,"Jul 1, 2023 (3 hours ago)"
"$2,500",2513 - 8 Park Road,Lease,Condo Apt,Apartment,Ausente,Toronto,Rosedale-Moore Park,1,1,1,4,N,None,Central Air,N,Ausente,Part,Ensuite,N,16,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Yonge/Bloor,Y,Y,Y,Toronto C09,Y,0,0,500-599 sqft,No Data,96,"Jul 1, 2023 (3 hours ago)"
"$2,650",2707 - 125 Redpath Avenue,Lease,Condo Apt,Apartment,0-5,Toronto,Mount Pleasant West,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,27,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Yonge/Eglington,Y,Y,Ausente,Toronto C10,Y,1,0,600-699 sqft,0-5 years,98,"Jul 1, 2023 (3 hours ago)"
"$5,000",1907 - 386 Yonge Street W,Lease,Condo Apt,Apartment,6-10,Toronto,Bay Street Corridor,3,2,1,6,N,Open,Central Air,N,N,N,Ensuite,Restrict,17,None,Ausente,N,Gas,N,Concrete,N,Y,1.0,Yonge And Gerrad,Ausente,Y,Ausente,Toronto C01,Y,0,0,1000-1199 sqft,6-10 years,99,"Jul 1, 2023 (3 hours ago)"
"$3,200",815 - 75 Queens Wharf Road,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C1,2,2,1,5,N,Open,Central Air,N,N,N,Ensuite,Restrict,8,None,N,N,Gas,N,Concrete,N,Y,0.0,Fort York/Bathurst,Y,Y,Ausente,Toronto C01,Y,0,0,800-899 sqft,No Data,91,"Jul 1, 2023 (3 hours ago)"
"$2,700",1902 - 5180 Yonge Street,Lease,Condo Apt,Apartment,0-5,Toronto,Willowdale West,1,1,1,4,N,Encl,Central Air,N,Ausente,N,Ensuite,Restrict,19,None,Y,N,Gas,N,Concrete,Y,Ausente,1.0,Yonge St/ Park Home Ave,Y,Y,Ausente,Toronto C07,Y,1,0,500-599 sqft,0-5 years,67,"Jul 1, 2023 (3 hours ago)"
"$2,500",3203 - 28 Wellesley Street E,Lease,Condo Apt,Apartment,New,Toronto,Church-Yonge Corridor,1,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,30,None,Ausente,N,Gas,N,Concrete,N,Y,0.0,Yonge / Wellesley,Y,Y,Ausente,Toronto C08,Y,0,0,0-499 sqft,New,98,"Jul 1, 2023 (4 hours ago)"
"$2,400",809 - 105 The Queenway N/a,Lease,Condo Apt,Apartment,Ausente,Toronto,High Park-Swansea,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,7,None,Y,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Lakeshore & Windermere,Y,Y,Ausente,Toronto W01,Y,0,0,0-499 sqft,No Data,75,"Jul 1, 2023 (4 hours ago)"
"$3,200",1904 - 56 Forest Manor Road,Lease,Condo Apt,Apartment,0-5,Toronto,Henry Farm,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,19,None,N,Ausente,Gas,Ausente,Concrete,N,Ausente,1.0,Sheppard/Don Mills,Ausente,Ausente,Ausente,Toronto C15,Y,0,0,700-799 sqft,0-5 years,53,"Jul 1, 2023 (4 hours ago)"
"$3,700",2103 - 1080 Bay Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,1,1,1,5,Y,Open,Central Air,N,Ausente,Y,Ensuite,Restrict,20,None,Ausente,N,Gas,N,Concrete,N,Y,1.0,Bay & Bloor,Y,Y,Ausente,Toronto C01,Y,1,0,600-699 sqft,No Data,97,"Jul 1, 2023 (4 hours ago)"
"$3,490",2705 - 50 Charles Street E,Lease,Condo Apt,Apartment,Ausente,Toronto,Church-Yonge Corridor,2,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,27,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Yonge St/Charles St E,Ausente,Y,Ausente,Toronto C08,Y,0,0,600-699 sqft,No Data,97,"Jul 1, 2023 (4 hours ago)"
"$3,750",Ph3 - 350 Mill Road,Lease,Condo Apt,Apartment,16-30,Toronto,Eringate-Centennial-West Deane,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,9,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,1.0,Burnamthorpe / Mill,Y,Y,Ausente,Toronto W08,Y,0,0,1000-1199 sqft,16-30 years,21,"Jul 1, 2023 (4 hours ago)"
"$3,150",1016 - 1787 St. Clair Aveue W Avenue,Lease,Condo Apt,Apartment,New,Toronto,Weston-Pellam Park,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,10,None,Y,Ausente,Gas,Ausente,Brick,Y,Y,1.0,St.Clair W And Keele,Y,Ausente,Ausente,Toronto W03,Y,0,0,700-799 sqft,New,89,"Jul 1, 2023 (4 hours ago)"
"$3,500",306 - 21 Nassau Street,Lease,Condo Apt,Loft,Ausente,Toronto,Kensington-Chinatown,1,1,1,5,N,None,Central Air,N,Ausente,N,Ensuite,Restrict,3,None,Ausente,Ausente,Gas,Ausente,Brick,N,Y,1.0,College & Spadina,Y,Y,Ausente,Toronto C01,Y,1,0,1000-1199 sqft,No Data,96,"Jul 1, 2023 (5 hours ago)"
"$2,750",1428 - 500 Doris Avenue,Lease,Condo Apt,Apartment,11-15,Toronto,Willowdale East,1,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,14,None,Y,N,Gas,N,Concrete,N,Ausente,1.0,Yonge/Finch,Ausente,Ausente,Ausente,Toronto C14,Y,1,0,600-699 sqft,11-15 years,56,"Jul 1, 2023 (5 hours ago)"
"$2,100",1107 - 215 Queen Street W,Lease,Condo Apt,Apartment,0-5,Toronto,Waterfront Communities C1,0,1,1,2,N,Open,Central Air,N,Ausente,Y,Ensuite,Restrict,11,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Ausente,0.0,Queen And University,Ausente,Ausente,Ausente,Toronto C01,Y,0,0,0-499 sqft,0-5 years,100,"Jul 1, 2023 (5 hours ago)"
"$2,350",503 - 18 Concorde Place,Lease,Condo Apt,Apartment,Ausente,Toronto,Banbury-Don Mills,1,2,1,5,N,Open,Central Air,Y,Ausente,N,Ensuite,Restrict,5,None,N,Ausente,Electric,Ausente,Concrete,N,Y,1.0,Don Mills & Wynford,Y,Y,Ausente,Toronto C13,Y,0,0,800-899 sqft,No Data,46,"Jul 1, 2023 (5 hours ago)"
"$3,600",79 - 10 William Jackson Way,Lease,Condo Townhouse,3-Storey,New,Toronto,New Toronto,3,3,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,Blo,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,1.0,Lakeshore Blvd W & Twelfth St,Ausente,Ausente,Ausente,Toronto W06,Y,0,0,1200-1399 sqft,New,34,"Jul 1, 2023 (5 hours ago)"
"$2,350",3808 - 55 Cooper Street,Lease,Condo Apt,Apartment,New,Toronto,Waterfront Communities C8,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,38,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,0.0,Queens Quay & Cooper,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,500-599 sqft,New,97,"Jul 1, 2023 (5 hours ago)"
"$4,500",1603 - 50 Power Street,Lease,Condo Apt,Apartment,New,Toronto,Moss Park,3,2,1,6,N,Terr,Central Air,N,Ausente,N,Ensuite,Restrict,15,None,Y,Ausente,Gas,Ausente,Brick,N,Y,0.0,Adelaide & Power,Ausente,Y,Ausente,Toronto C08,Y,0,0,1000-1199 sqft,New,99,"Jul 1, 2023 (5 hours ago)"
"$2,750",2009 - 66 Forest Manor Road,Lease,Condo Apt,Apartment,Ausente,Toronto,Henry Farm,1,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,20,None,Y,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Sheppard/Don Mills,Y,Y,Ausente,Toronto C15,Y,1,0,600-699 sqft,No Data,57,"Jul 1, 2023 (5 hours ago)"
"$2,200",813 - 251 Jarvis Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,0,1,1,3,N,Open,Central Air,N,Ausente,N,Ensuite,N,8,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Jarvis / Dundas,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,0-499 sqft,0-5 years,99,"Jul 1, 2023 (6 hours ago)"
"$3,050",422 - 3220 Sheppard Avenue E,Lease,Condo Apt,Apartment,New,Toronto,Tam O'Shanter-Sullivan,2,2,1,5,N,Open,Central Air,N,Ausente,Y,Ensuite,Restrict,4,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Sheppard Ave E And Pharmacy,Ausente,Y,Ausente,Toronto E05,Y,0,0,900-999 sqft,New,45,"Jul 1, 2023 (6 hours ago)"
"$3,650",307 - 28 Empress Avenue,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale East,2,2,1,6,N,Open,Central Air,N,Ausente,Part,Ensuite,Restrict,3,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,0.0,Yonge/Empress,Y,Y,Y,Toronto C14,Y,1,0,900-999 sqft,No Data,65,"Jul 1, 2023 (6 hours ago)"
"$2,600",526 - 170 Sumach Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Regent Park,1,1,1,4,Y,Jlte,Central Air,Y,Ausente,N,Ensuite,N,5,None,Y,N,Electric,N,Brick,Y,Y,1.0,Dundas/ Parliament,Y,Y,Ausente,Toronto C08,Y,1,0,600-699 sqft,No Data,97,"Jul 1, 2023 (6 hours ago)"
"$3,500",3105 - 2 Anndale Drive,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale East,2,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,31,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Ausente,1.0,Yonge/Sheppard,Ausente,Ausente,Ausente,Toronto C14,Y,0,0,800-899 sqft,No Data,76,"Jul 1, 2023 (6 hours ago)"
"$2,350",1601 - 77 Shuter Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,13,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Ausente,0.0,Church / Shuter,Y,Y,Ausente,Toronto C08,Y,0,0,500-599 sqft,0-5 years,100,"Jul 1, 2023 (6 hours ago)"
"$3,600",10 - 52 Holmes Avenue,Lease,Condo Townhouse,Stacked Townhse,0-5,Toronto,Willowdale East,2,2,1,6,Y,Terr,Central Air,N,Ausente,Y,Ensuite,Restrict,1,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,1.0,Yonge/Finch,Ausente,Ausente,Ausente,Toronto C14,Y,0,0,1200-1399 sqft,0-5 years,53,"Jul 1, 2023 (7 hours ago)"
"$3,250",1610 - 16 Harrison Garden Boulevard,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale East,2,2,1,5,N,Open,Central Air,N,Ausente,N,In Area,Restrict,15,None,Ausente,Ausente,Other,Ausente,Other,N,Y,1.0,Yonge & Sheppard,Y,Y,Y,Toronto C14,Ausente,0,0,800-899 sqft,No Data,74,"Jul 1, 2023 (7 hours ago)"
"$4,500",604 - 1080 Bay Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,2,2,1,5,N,Encl,Central Air,N,Ausente,N,Ensuite,Restrict,6,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Bay/Bloor,Y,Y,Ausente,Toronto C01,Y,0,0,800-899 sqft,No Data,97,"Jul 1, 2023 (7 hours ago)"
"$2,550",3807 - 161 Roehampton Avenue,Lease,Condo Apt,Apartment,Ausente,Toronto,Mount Pleasant West,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,38,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,0.0,Yonge / Eglinton,Ausente,Ausente,Ausente,Toronto C10,Y,1,0,500-599 sqft,No Data,89,"Jul 1, 2023 (8 hours ago)"
"$2,400",3505 - 42 Charles Street E,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,0,1,1,0,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,35,None,Ausente,Ausente,Gas,Ausente,Brick,N,Y,0.0,Yonge And Bloor,Y,Y,Ausente,Toronto C08,Y,0,0,0-499 sqft,0-5 years,97,"Jul 1, 2023 (8 hours ago)"
"$3,600",3201 - 5180 Yonge Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale West,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,32,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Yonge& Park Home,Y,Y,Ausente,Toronto C07,Y,0,0,700-799 sqft,No Data,67,"Jul 1, 2023 (8 hours ago)"
"$2,600",1501 - 750 Bay Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,1,1,1,4,N,None,Central Air,N,Ausente,N,Ensuite,N,11,None,Ausente,Ausente,Gas,N,Concrete,Y,Y,1.0,Bay/College,Y,Y,Y,Toronto C01,Y,0,0,500-599 sqft,No Data,98,"Jul 1, 2023 (8 hours ago)"
"$3,000",1002 - 121 Mcmahon Drive Drive,Lease,Condo Apt,Apartment,Ausente,Toronto,Bayview Village,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,9,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,1.0,Leslie St. & Sheppard Ave. E.,Y,Ausente,Ausente,Toronto C15,Y,0,0,500-599 sqft,No Data,38,"Jul 1, 2023 (8 hours ago)"
"$14,000",6001 - 180 University Avenue,Lease,Condo Apt,Apartment,Ausente,Toronto,Bay Street Corridor,2,3,1,6,N,Open,Central Air,Y,Ausente,Y,Ensuite,Restrict,44,None,Ausente,Ausente,Gas,Ausente,Other,Y,Y,2.0,University & Adelaide,Y,Y,Ausente,Toronto C01,Y,1,0,1800-1999 sqft,No Data,100,"Jul 1, 2023 (9 hours ago)"
"$3,450",2010 - 18 Holmes Avenue,Lease,Condo Apt,Apartment,Ausente,Toronto,Willowdale East,2,2,1,5,Y,Open,Central Air,N,Ausente,N,In Area,Restrict,20,None,Ausente,Ausente,Gas,N,Brick,N,Ausente,1.0,Yonge/Finch,Y,Ausente,Ausente,Toronto C14,Y,0,0,800-899 sqft,No Data,56,"Jul 1, 2023 (14 hours ago)"
"$2,500",1309 - 56 Forest Manor Road,Lease,Condo Apt,Apartment,0-5,Toronto,Henry Farm,1,1,1,5,N,Open,Central Air,N,Ausente,Part,Ensuite,Restrict,13,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,Don Mills & Sheppard,Ausente,Y,Ausente,Toronto C15,Y,1,0,500-599 sqft,0-5 years,53,"Jul 1, 2023 (14 hours ago)"
"$4,000",4305 - 8 The Esplanade N/a,Lease,Condo Apt,Apartment,6-10,Toronto,Waterfront Communities C1,2,2,1,6,N,None,Central Air,N,Ausente,N,Ensuite,Restrict,43,None,Y,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Front And Yonge,Y,Y,Ausente,Toronto C01,Y,1,0,1000-1199 sqft,6-10 years,99,"Jul 1, 2023 (15 hours ago)"
"$2,650",905 - 218 Queens Quay N/a W,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C1,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,9,None,Y,N,Gas,N,Concrete,Y,Y,0.0,Queens Quay / York,Y,Y,Ausente,Toronto C01,Y,0,0,600-699 sqft,No Data,95,"Jul 1, 2023 (15 hours ago)"
"$3,200",99 Sloping Sky Mews,Lease,Condo Apt,Apartment,6-10,Toronto,Niagara,2,2,1,5,N,Terr,Central Air,N,N,N,Ensuite,Restrict,1,None,N,N,Gas,N,Concrete,Y,Y,1.0,Lakeshore,Y,Y,Ausente,Toronto C01,Y,0,0,1000-1199 sqft,6-10 years,85,"Jul 1, 2023 (15 hours ago)"
"$2,600",1903 - 77 Shuter Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,1,1,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,16,None,Y,Ausente,Gas,Ausente,Concrete,Y,Y,1.0,Church & Shuter,Y,Y,Ausente,Toronto C08,Y,1,0,500-599 sqft,0-5 years,100,"Jun 30, 2023 (15 hours ago)"
"$2,650",701 - 188 Cumberland Street,Lease,Condo Apt,Apartment,0-5,Toronto,Annex,1,1,1,3,N,None,Central Air,N,Ausente,Part,Ensuite,Restrict,7,None,Y,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,Avenue Rd / Bloor St W,Ausente,Ausente,Ausente,Toronto C02,Y,0,0,0-499 sqft,0-5 years,96,"Jun 30, 2023 (16 hours ago)"
"$4,200",2306 - 203 College Street,Lease,Condo Apt,Apartment,0-5,Toronto,Kensington-Chinatown,2,2,1,5,N,None,Central Air,N,Ausente,Part,Ensuite,Restrict,23,None,Y,Ausente,Gas,Ausente,Concrete,Y,Ausente,0.0,College St./ Beverley St.,Ausente,Ausente,Ausente,Toronto C01,Y,0,0,600-699 sqft,0-5 years,95,"Jun 30, 2023 (16 hours ago)"
"$2,300",4912 - 197 Yonge Street,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,0,1,1,3,N,Open,Central Air,N,Ausente,Y,Ensuite,N,49,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Y,0.0,Yonge & Queen,Ausente,Y,Ausente,Toronto C08,Y,0,0,0-499 sqft,0-5 years,100,"Jun 30, 2023 (17 hours ago)"
"$2,500",1209 - 75 The Donway N/a W,Lease,Condo Apt,Loft,6-10,Toronto,Banbury-Don Mills,1,1,1,4,N,Open,Central Air,N,N,Part,Ensuite,N,12,None,Ausente,N,Gas,N,Concrete,N,Y,1.0,Don Mills / Lawrence,Y,Y,Ausente,Toronto C13,Y,0,0,600-699 sqft,6-10 years,70,"Jun 30, 2023 (17 hours ago)"
"$2,400",4805 - 138 Downes Street,Lease,Condo Apt,Apartment,New,Toronto,Waterfront Communities C8,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,N,48,None,Y,Ausente,Gas,Ausente,Concrete,N,Ausente,0.0,Lakeshore/Yonge,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,0-499 sqft,New,93,"Jun 30, 2023 (17 hours ago)"
"$3,100",Lph02 - 39 Pemberton Avenue,Lease,Comm Element Condo,Apartment,Ausente,Toronto,Newtonbrook East,2,2,1,5,N,Open,Central Air,N,Ausente,N,Ensuite,N,Lph,None,Y,Ausente,Electric,Y,Brick,N,Y,1.0,Yonge/Finch,Y,Y,Y,Toronto C14,Y,0,0,900-999 sqft,No Data,56,"Jun 30, 2023 (17 hours ago)"
"$3,000",2042 - 85 George Appleton Way,Lease,Condo Townhouse,Stacked Townhse,11-15,Toronto,Downsview-Roding-CFB,2,1,1,5,Y,Open,Central Air,N,N,N,Ensuite,Restrict,2,None,N,N,Gas,N,Brick,N,Y,1.0,Keele/ Wilson,Y,Ausente,Ausente,Toronto W05,Ausente,0,0,700-799 sqft,11-15 years,27,"Jun 30, 2023 (18 hours ago)"
"$3,675",4105 - 403 Church Street E,Lease,Condo Apt,Apartment,0-5,Toronto,Church-Yonge Corridor,2,2,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,40,None,Y,Ausente,Gas,N,Brick Front,N,Y,1.0,Church And Carlton,Ausente,Ausente,Ausente,Toronto C08,Y,0,0,700-799 sqft,0-5 years,98,"Jun 30, 2023 (18 hours ago)"
"$649,000",2102 - 30 Meadowglen Place,Sale,Condo Apt,Apartment,0-5,Toronto,Woburn,2,2,1,6,N,Open,Central Air,Y,Ausente,Ausente,Ausente,Restrict,20,Other,Ausente,Ausente,Gas,Ausente,Other,Ausente,Y,1.0,Markham & Ellesmere,Y,Y,Ausente,Toronto E09,Y,1,0,800-899 sqft,0-5 years,41,"Jun 20, 2023 (11 days ago)"
"$2,650",1202 - 55 Bremner Boulevard,Lease,Condo Apt,Apartment,11-15,Toronto,Waterfront Communities C1,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,12,None,Y,N,Gas,N,Brick,N,Y,0.0,York St. And Bremner Blvd,Y,Y,Ausente,Toronto C01,Y,1,0,600-699 sqft,11-15 years,97,"Jun 30, 2023 (19 hours ago)"
"$2,250",522W - 36 Lisgar Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Little Portugal,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,4,None,Ausente,Ausente,Gas,Ausente,Concrete,Y,Y,0.0,Queen And Dovercourt,Y,Y,Ausente,Toronto C01,Y,0,0,0-499 sqft,No Data,95,"Jun 30, 2023 (20 hours ago)"
"$2,099",201 - 4 Greentree Court,Lease,Condo Apt,Apartment,Ausente,Toronto,Keelesdale-Eglinton West,1,1,0,4,N,None,None,N,Ausente,N,Coin Operated,Restrict,2,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Ausente,0.0,Keele And Eglinton,Y,Y,Ausente,Toronto W03,Y,0,0,600-699 sqft,No Data,31,"Jun 30, 2023 (20 hours ago)"
"$2,450",10 Deerlick Court,Lease,Condo Apt,Apartment,Ausente,Toronto,Parkwoods-Donalda,1,2,1,4,N,Terr,Central Air,N,Ausente,N,Ensuite,N,20,None,Ausente,Ausente,Gas,Ausente,Concrete,N,Ausente,1.0,,Ausente,Ausente,Ausente,Toronto C13,Ausente,1,0,600-699 sqft,No Data,43,"Jun 30, 2023 (20 hours ago)"
"$2,700",1213 - 35 Bastion Street,Lease,Condo Apt,Apartment,6-10,Toronto,Niagara,1,1,1,6,N,Open,Central Air,N,Ausente,N,Ensuite,N,10,None,Ausente,Ausente,Gas,Ausente,Other,N,Y,0.0,Bathurst/Fort York,Ausente,Ausente,Ausente,Toronto C01,Y,1,0,600-699 sqft,6-10 years,85,"Jun 30, 2023 (20 hours ago)"
"$699,900",613 - 3 Everson Drive,Sale,Condo Townhouse,Stacked Townhse,Ausente,Toronto,Willowdale East,2,1,1,6,N,Terr,Central Air,N,Ausente,Ausente,Ausente,Restrict,2,None,Ausente,Ausente,Gas,Ausente,Brick,Ausente,Y,1.0,Yonge & Sheppard,Y,Y,Y,Toronto C14,Y,1,0,600-699 sqft,No Data,61,"Jun 20, 2023 (11 days ago)"
"$3,000",311 - 59 East Liberty Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Niagara,1,1,1,5,N,Open,Central Air,N,Ausente,Part,Ensuite,Restrict,3,None,Ausente,Ausente,Gas,Ausente,Brick,N,Y,1.0,East Liberty/Strachan,Y,Y,Ausente,Toronto C01,Y,1,0,700-799 sqft,No Data,90,"Jun 30, 2023 (21 hours ago)"
"$2,750",440 - 461 Adelaide Street W,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C1,1,1,1,4,N,Open,Central Air,N,Ausente,N,Ensuite,Restrict,4,None,Ausente,Ausente,Gas,Ausente,Brick,Y,Y,0.0,Adelaide/Portland,Y,Y,Ausente,Toronto C01,Y,0,0,500-599 sqft,No Data,97,"Jun 30, 2023 (22 hours ago)"
"$2,200",524 - 21 Nelson Street,Lease,Condo Apt,Apartment,Ausente,Toronto,Waterfront Communities C1,1,1,1,1,N,Jlte,Central Air,N,Ausente,N,Ensuite,N,5,None,Ausente,Ausente,Gas,Ausente,Brick,N,Y,0.0,University & Adelaide,Y,Ausente,Ausente,Toronto C01,Y,0,0,0-499 sqft,No Data,100,"Jun 30, 2023 (22 hours ago)"
